Shift,"Shift ID",Date,start,end,Duration,"Worker ID",business_id
"Day Heavy Shift",12278,2021-03-25,09:47:29,19:58:47,10,400,43
"Day Heavy Shift",12279,2021-03-25,09:47:35,21:24:30,12,401,43
"Day Heavy Shift",12280,2021-03-25,09:49:29,22:01:42,13,787,50
"Day Heavy Shift",12281,2021-03-25,09:50:32,21:56:18,12,813,50
"Day Heavy Shift",12282,2021-03-25,09:51:04,19:09:02,10,555,47
"Day Heavy Shift",12283,2021-03-25,09:51:18,22:02:38,13,798,50
"Day Heavy Shift",12284,2021-03-25,09:51:49,22:04:41,13,794,50
"Day Shift",12285,2021-03-25,09:51:52,17:32:12,8,544,47
"Day Shift",12286,2021-03-25,09:51:59,18:18:36,9,543,47
"Day Heavy Shift",12287,2021-03-25,09:52:10,22:05:13,13,858,50
"Day Heavy Shift",12288,2021-03-25,09:52:59,22:04:46,13,742,50
"Day Heavy Shift",12289,2021-03-25,09:53:16,22:02:04,13,792,50
"Day Heavy Shift",12290,2021-03-25,09:53:20,22:08:32,13,773,50
"Day Heavy Shift",12291,2021-03-25,09:53:39,22:02:25,13,753,50
"Day Heavy Shift",12292,2021-03-25,09:54:47,22:08:22,13,774,50
"Day Heavy Shift",12293,2021-03-25,09:55:06,22:04:29,13,748,50
"Day Heavy Shift",12294,2021-03-25,09:55:13,22:06:15,13,752,50
"Day Heavy Shift",12295,2021-03-25,09:55:19,22:03:16,13,769,50
"Day Heavy Shift",12296,2021-03-25,09:56:05,22:00:00,13,857,50
"Day Heavy Shift",12297,2021-03-25,09:56:36,22:01:57,13,746,50
"Day Heavy Shift",12298,2021-03-25,09:59:01,19:18:47,10,542,47
"Day Heavy Shift",12299,2021-03-25,10:00:04,22:04:23,12,747,50
"Day Heavy Shift",12300,2021-03-25,10:00:08,22:02:49,12,799,50
"Day Heavy Shift",12301,2021-03-25,10:01:43,22:07:35,12,1176,50
"Day Heavy Shift",12302,2021-03-25,10:02:01,22:02:33,12,801,50
"Day Heavy Shift",12303,2021-03-25,10:03:56,21:58:58,11,507,47
"Day Heavy Shift",12304,2021-03-25,10:04:27,21:03:45,11,547,47
"Day Shift",12305,2021-03-25,10:12:58,17:00:00,7,554,47
"Day Shift",12306,2021-03-25,10:36:19,16:36:54,6,1534,57
"Day Shift",12307,2021-03-25,11:48:01,16:58:54,5,1684,47
"Day Shift",12308,2021-03-25,13:12:31,16:36:55,3,1546,57
"Day Shift",12309,2021-03-25,13:27:05,22:13:14,9,433,46
"Day Shift",12310,2021-03-25,13:42:26,21:59:21,8,494,47
"Day Shift",12311,2021-03-25,13:42:54,22:14:53,9,421,46
"Day Shift",12312,2021-03-25,13:47:05,22:16:43,9,577,46
"Day Shift",12313,2021-03-25,13:49:37,22:07:10,9,523,47
"Day Shift",12314,2021-03-25,13:54:34,22:00:08,9,502,47
"Day Shift",12315,2021-03-25,13:54:37,21:55:23,8,526,47
"Day Shift",12316,2021-03-25,13:56:56,22:03:06,9,479,47
"Day Shift",12317,2021-03-25,13:59:24,21:56:39,8,1156,38
"Day Shift",12318,2021-03-25,13:59:27,22:01:45,9,725,38
"Day Shift",12319,2021-03-25,13:59:45,22:01:41,9,498,47
"Day Shift",12320,2021-03-25,13:59:53,21:57:49,8,1214,38
"Day Shift",12321,2021-03-25,14:00:41,22:00:00,8,1213,38
"Day Shift",12322,2021-03-25,14:01:08,22:00:00,8,1212,38
"Day Shift",12323,2021-03-25,14:01:29,21:56:20,7,919,38
"Day Shift",12324,2021-03-25,14:03:14,21:58:34,7,539,47
"Day Shift",12325,2021-03-25,14:05:41,21:56:50,7,1206,38
"Day Shift",12326,2021-03-25,14:05:46,22:38:53,8,1461,57
"Day Shift",12327,2021-03-25,14:07:18,22:52:55,8,427,46
"Day Shift",12328,2021-03-25,14:07:25,22:39:06,8,1344,57
"Day Shift",12329,2021-03-25,14:07:30,22:35:10,8,1436,57
"Day Shift",12330,2021-03-25,14:08:18,22:35:40,8,340,46
"Day Shift",12331,2021-03-25,14:09:35,22:35:03,8,1450,57
"Day Shift",12332,2021-03-25,14:09:36,22:00:34,8,528,47
"Day Shift",12333,2021-03-25,14:09:49,22:39:11,8,1280,57
"Day Shift",12334,2021-03-25,14:10:13,22:33:54,8,1508,57
"Day Shift",12335,2021-03-25,14:10:20,22:38:57,8,1281,57
"Day Shift",12336,2021-03-25,14:10:31,22:35:25,8,1484,57
"Day Shift",12337,2021-03-25,14:10:57,22:38:12,8,1488,57
"Day Shift",12338,2021-03-25,14:11:19,22:38:49,8,1445,57
"Day Shift",12339,2021-03-25,14:11:30,22:38:21,8,1582,57
"Day Shift",12340,2021-03-25,14:12:13,22:35:20,8,1634,57
"Day Shift",12341,2021-03-25,14:12:26,22:30:44,8,1470,57
"Day Shift",12342,2021-03-25,14:12:35,22:33:56,8,1455,57
"Day Shift",12343,2021-03-25,14:12:53,22:30:39,8,1504,57
"Day Shift",12344,2021-03-25,14:13:25,22:34:37,8,1460,57
"Day Shift",12345,2021-03-25,14:13:29,22:32:36,8,1360,57
"Day Shift",12346,2021-03-25,14:13:51,22:31:58,8,1456,57
"Day Shift",12347,2021-03-25,14:13:58,22:32:29,8,1377,57
"Day Shift",12348,2021-03-25,14:14:05,22:30:51,8,1467,57
"Day Shift",12349,2021-03-25,14:14:09,22:30:00,8,1361,57
"Day Shift",12350,2021-03-25,14:14:15,22:36:59,8,1501,57
"Day Shift",12351,2021-03-25,14:14:59,22:34:48,8,1476,57
"Day Shift",12352,2021-03-25,14:15:12,22:32:52,8,1465,57
"Day Shift",12353,2021-03-25,14:15:39,22:30:00,8,1319,57
"Day Shift",12354,2021-03-25,14:15:59,22:00:00,8,594,38
"Day Shift",12355,2021-03-25,14:16:28,22:34:12,8,1472,57
"Day Shift",12356,2021-03-25,14:16:40,21:05:35,7,1495,57
"Day Shift",12357,2021-03-25,14:16:43,22:31:32,8,1313,57
"Day Shift",12358,2021-03-25,14:16:50,14:35:09,0,1623,57
"Day Shift",12359,2021-03-25,14:16:53,22:32:46,8,1627,57
"Day Shift",12360,2021-03-25,14:16:59,22:39:04,8,1240,57
"Day Shift",12361,2021-03-25,14:17:06,22:30:00,8,1603,57
"Day Shift",12362,2021-03-25,14:17:33,22:32:20,8,1388,57
"Day Shift",12363,2021-03-25,14:17:39,22:36:36,8,1625,57
"Day Shift",12364,2021-03-25,14:17:45,22:35:45,8,1510,57
"Day Shift",12365,2021-03-25,14:17:47,22:37:17,8,1474,57
"Day Shift",12366,2021-03-25,14:17:50,22:35:04,8,1631,57
"Day Shift",12367,2021-03-25,14:17:54,22:34:57,8,1492,57
"Day Shift",12368,2021-03-25,14:17:55,22:35:29,8,1478,57
"Day Shift",12369,2021-03-25,14:18:02,22:32:40,8,1632,57
"Day Shift",12370,2021-03-25,14:18:35,22:33:32,8,1511,57
"Day Shift",12371,2021-03-25,14:18:38,22:33:00,8,1464,57
"Day Shift",12372,2021-03-25,14:18:48,22:39:18,8,1569,57
"Day Shift",12373,2021-03-25,14:18:57,22:37:13,8,1540,57
"Day Shift",12374,2021-03-25,14:19:02,22:32:01,8,1493,57
"Day Shift",12375,2021-03-25,14:19:07,22:37:47,8,1635,57
"Day Shift",12376,2021-03-25,14:19:16,22:36:38,8,1385,57
"Day Shift",12377,2021-03-25,14:19:17,22:30:00,8,1586,57
"Day Shift",12378,2021-03-25,14:19:26,22:36:46,8,1496,57
"Day Shift",12379,2021-03-25,14:19:34,22:33:32,8,1633,57
"Day Shift",12380,2021-03-25,14:19:39,22:34:53,8,1626,57
"Day Shift",12381,2021-03-25,14:19:43,22:34:54,8,1636,57
"Day Shift",12382,2021-03-25,14:19:52,22:31:53,8,1642,57
"Day Shift",12383,2021-03-25,14:19:54,22:38:32,8,1483,57
"Day Shift",12384,2021-03-25,14:19:58,22:36:13,8,1579,57
"Day Shift",12385,2021-03-25,14:20:04,22:37:13,8,1485,57
"Day Shift",12386,2021-03-25,14:20:16,22:32:34,8,1628,57
"Day Shift",12387,2021-03-25,14:20:21,22:33:02,8,1490,57
"Day Shift",12388,2021-03-25,14:20:27,22:32:29,8,1630,57
"Day Shift",12389,2021-03-25,14:20:41,22:35:39,8,1473,57
"Day Shift",12390,2021-03-25,14:21:32,22:33:44,8,1463,57
"Day Shift",12391,2021-03-25,14:21:52,22:34:54,8,1469,57
"Day Shift",12392,2021-03-25,14:22:09,22:38:47,8,1307,57
"Day Shift",12393,2021-03-25,14:22:19,22:35:29,8,1637,57
"Day Shift",12394,2021-03-25,14:22:24,22:34:48,8,1568,57
"Day Shift",12395,2021-03-25,14:22:29,22:38:47,8,1459,57
"Day Shift",12396,2021-03-25,14:23:19,22:33:41,8,1497,57
"Day Shift",12397,2021-03-25,14:23:56,22:33:11,8,1629,57
"Day Shift",12398,2021-03-25,14:24:07,22:36:42,8,1480,57
"Day Shift",12399,2021-03-25,14:24:12,22:37:51,8,1602,57
"Day Shift",12400,2021-03-25,14:24:16,22:36:23,8,1624,57
"Day Shift",12401,2021-03-25,14:24:20,22:37:38,8,1481,57
"Day Shift",12402,2021-03-25,14:25:31,22:38:27,8,1261,57
"Day Shift",12403,2021-03-25,14:25:52,22:35:50,8,1499,57
"Day Shift",12404,2021-03-25,14:26:01,22:33:52,8,1513,57
"Day Shift",12405,2021-03-25,14:26:37,22:34:21,8,1587,57
"Day Shift",12406,2021-03-25,14:26:57,22:30:00,8,1320,57
"Day Shift",12407,2021-03-25,14:27:10,22:30:00,8,1479,57
"Day Shift",12408,2021-03-25,14:27:16,22:38:15,8,1438,57
"Day Shift",12409,2021-03-25,14:27:24,22:39:12,8,1486,57
"Day Shift",12410,2021-03-25,14:27:26,22:36:06,8,1509,57
"Day Shift",12411,2021-03-25,14:27:29,22:40:59,8,1512,57
"Day Shift",12412,2021-03-25,14:27:31,22:36:43,8,1578,57
"Day Shift",12413,2021-03-25,14:28:03,22:33:46,8,1498,57
"Day Shift",12414,2021-03-25,14:28:03,22:30:00,8,1583,57
"Day Shift",12415,2021-03-25,14:28:10,22:36:31,8,1599,57
"Day Shift",12416,2021-03-25,14:28:17,22:38:04,8,1491,57
"Day Shift",12417,2021-03-25,14:28:49,22:30:49,8,1608,57
"Day Shift",12418,2021-03-25,14:29:05,22:30:00,8,1255,57
"Day Shift",12419,2021-03-25,14:30:26,22:34:49,8,1672,57
"Day Shift",12420,2021-03-25,14:31:45,22:30:00,8,1609,57
"Day Shift",12421,2021-03-25,14:31:57,23:18:35,9,315,43
"Day Shift",12422,2021-03-25,14:40:07,22:33:33,8,1458,57
"Day Shift",12423,2021-03-25,16:33:11,22:30:00,6,1525,57
"Day Shift",12424,2021-03-25,16:33:45,22:30:00,6,1514,57
"Day Shift",12425,2021-03-25,16:36:04,22:30:00,6,1548,57
"Day Heavy Shift",12426,2021-03-25,17:51:05,06:00:21,11,460,47
"Day Heavy Shift",12427,2021-03-25,17:51:14,06:03:04,11,472,47
"Day Heavy Shift",12428,2021-03-25,17:51:45,06:00:45,11,493,47
"Day Heavy Shift",12429,2021-03-25,17:53:32,06:02:28,11,515,47
"Day Heavy Shift",12430,2021-03-25,17:58:15,06:00:15,11,520,47
"Day Heavy Shift",12431,2021-03-25,17:58:25,06:00:57,11,1170,47
"Day Heavy Shift",12432,2021-03-25,18:02:04,06:11:43,12,473,47
"Day Shift",12433,2021-03-25,18:03:56,09:00:00,9,362,46
"Day Shift",12434,2021-03-25,18:04:45,09:00:00,9,416,46
"Day Heavy Shift",12435,2021-03-25,19:00:24,07:10:31,12,501,47
"Day Heavy Shift",12436,2021-03-25,19:19:12,08:10:21,11,836,50
"Day Heavy Shift",12437,2021-03-25,19:19:15,07:59:06,12,830,50
"Day Heavy Shift",12438,2021-03-25,19:50:27,08:10:14,11,837,50
"Day Heavy Shift",12439,2021-03-25,19:51:14,07:57:33,12,756,50
"Day Heavy Shift",12440,2021-03-25,19:51:23,07:56:55,12,764,50
"Day Heavy Shift",12441,2021-03-25,19:51:44,08:11:27,11,839,50
"Day Heavy Shift",12442,2021-03-25,19:51:52,08:06:50,11,1235,50
"Day Heavy Shift",12443,2021-03-25,19:51:57,08:04:19,11,845,50
"Day Heavy Shift",12444,2021-03-25,19:54:02,07:59:01,12,846,50
"Day Heavy Shift",12445,2021-03-25,19:58:43,08:06:43,11,766,50
"Day Heavy Shift",12446,2021-03-25,19:59:01,08:00:09,11,832,50
"Day Heavy Shift",12447,2021-03-25,19:59:09,08:07:26,11,843,50
"Night Heavy Shift",12448,2021-03-25,20:00:57,07:57:01,13,887,50
"Night Heavy Shift",12449,2021-03-25,20:01:15,08:05:12,12,828,50
"Night Heavy Shift",12450,2021-03-25,20:03:06,08:11:09,12,768,50
"Night Heavy Shift",12451,2021-03-25,20:03:12,08:00:57,12,844,50
"Night Shift",12452,2021-03-25,20:04:04,20:28:21,0,552,47
"Night Heavy Shift",12453,2021-03-25,20:05:23,07:58:49,13,754,50
"Night Heavy Shift",12454,2021-03-25,20:20:10,07:58:55,13,811,50
"Night Heavy Shift",12455,2021-03-25,20:26:54,05:00:00,15,1195,42
"Night Heavy Shift",12456,2021-03-25,20:27:03,05:00:00,15,1194,42
"Night Heavy Shift",12457,2021-03-25,20:27:11,05:00:00,15,410,42
"Night Heavy Shift",12458,2021-03-25,20:27:18,05:00:00,15,436,42
"Night Heavy Shift",12459,2021-03-25,20:27:29,05:00:00,15,1193,42
"Night Heavy Shift",12460,2021-03-25,20:27:38,05:00:00,15,1192,42
"Night Heavy Shift",12461,2021-03-25,20:27:51,05:00:00,15,1196,42
"Night Heavy Shift",12462,2021-03-25,20:28:24,08:30:00,12,1647,38
"Night Heavy Shift",12462,2021-03-25,20:28:24,08:30:00,12,1647,38
"Night Heavy Shift",12463,2021-03-25,20:29:05,08:30:00,12,1645,38
"Night Heavy Shift",12463,2021-03-25,20:29:05,08:30:00,12,1645,38
"Night Heavy Shift",12464,2021-03-25,20:29:53,08:30:00,12,1646,38
"Night Heavy Shift",12464,2021-03-25,20:29:53,08:30:00,12,1646,38
"Night Heavy Shift",12465,2021-03-25,20:30:03,08:33:14,12,1664,38
"Night Heavy Shift",12465,2021-03-25,20:30:03,08:33:14,12,1664,38
"Night Heavy Shift",12466,2021-03-25,20:31:07,08:30:00,12,889,38
"Night Heavy Shift",12467,2021-03-25,20:31:25,08:32:33,12,928,38
"Night Heavy Shift",12467,2021-03-25,20:31:25,08:32:33,12,928,38
"Night Heavy Shift",12468,2021-03-25,20:34:40,08:30:00,12,1644,38
"Night Heavy Shift",12468,2021-03-25,20:34:40,08:30:00,12,1644,38
"Night Heavy Shift",12469,2021-03-25,20:34:42,08:08:53,12,840,50
"Night Heavy Shift",12470,2021-03-25,20:37:27,08:32:12,12,1697,38
"Night Heavy Shift",12471,2021-03-25,21:02:25,06:00:00,15,508,47
"Night Shift",12472,2021-03-25,21:04:11,21:09:42,0,1688,50
"Night Heavy Shift",12473,2021-03-25,21:12:32,06:23:15,15,379,46
"Night Heavy Shift",12474,2021-03-25,21:18:00,06:31:13,15,434,46
"Night Heavy Shift",12475,2021-03-25,21:18:09,06:22:49,15,372,46
"Night Heavy Shift",12476,2021-03-25,21:18:14,06:20:57,15,382,46
"Night Heavy Shift",12477,2021-03-25,21:31:58,06:30:00,15,1457,57
"Night Heavy Shift",12478,2021-03-25,21:43:00,06:21:48,15,336,46
"Night Heavy Shift",12479,2021-03-25,21:43:43,06:26:51,15,375,46
"Night Heavy Shift",12480,2021-03-25,21:45:09,06:22:05,15,369,46
"Night Heavy Shift",12481,2021-03-25,21:45:33,06:22:18,15,361,46
"Night Heavy Shift",12482,2021-03-25,21:50:00,06:00:36,15,516,47
"Night Heavy Shift",12483,2021-03-25,21:50:39,06:21:53,15,364,46
"Night Heavy Shift",12484,2021-03-25,21:50:52,06:26:14,15,368,46
"Night Heavy Shift",12485,2021-03-25,21:51:20,06:28:53,15,365,46
"Night Heavy Shift",12486,2021-03-25,21:55:34,06:00:31,15,517,47
"Night Heavy Shift",12487,2021-03-25,21:56:05,06:00:00,15,170,38
"Night Heavy Shift",12488,2021-03-25,21:56:11,06:00:00,15,602,38
"Night Heavy Shift",12489,2021-03-25,21:56:16,06:00:00,15,587,38
"Night Heavy Shift",12490,2021-03-25,21:57:05,05:59:04,16,573,47
"Night Heavy Shift",12491,2021-03-25,21:57:06,06:00:00,15,580,38
"Night Heavy Shift",12492,2021-03-25,21:57:23,06:00:00,15,1206,38
"Night Heavy Shift",12493,2021-03-25,21:57:28,08:32:24,13,834,50
"Night Heavy Shift",12494,2021-03-25,21:58:23,06:22:00,15,380,46
"Night Heavy Shift",12495,2021-03-25,21:59:30,06:22:38,15,384,46
"Night Heavy Shift",12496,2021-03-25,22:01:23,05:56:49,17,525,47
"Night Heavy Shift",12497,2021-03-25,22:03:53,06:01:31,16,506,47
"Night Heavy Shift",12498,2021-03-25,22:05:20,06:36:19,16,1371,57
"Night Heavy Shift",12499,2021-03-25,22:05:27,06:36:44,16,1373,57
"Night Heavy Shift",12500,2021-03-25,22:05:37,06:39:45,16,1651,57
"Night Heavy Shift",12501,2021-03-25,22:09:26,06:37:33,16,1489,57
"Night Heavy Shift",12502,2021-03-25,22:09:37,06:32:34,16,1236,57
"Night Heavy Shift",12503,2021-03-25,22:09:42,06:30:00,16,1300,57
"Night Heavy Shift",12504,2021-03-25,22:10:20,06:31:40,16,1304,57
"Night Heavy Shift",12505,2021-03-25,22:10:24,06:38:56,16,1353,57
"Night Heavy Shift",12506,2021-03-25,22:10:25,06:30:00,16,1426,57
"Night Heavy Shift",12507,2021-03-25,22:10:28,06:35:01,16,1345,57
"Night Heavy Shift",12508,2021-03-25,22:10:32,06:36:32,16,1336,57
"Night Heavy Shift",12509,2021-03-25,22:10:33,06:38:46,16,1347,57
"Night Heavy Shift",12510,2021-03-25,22:10:46,06:35:07,16,1387,57
"Night Heavy Shift",12511,2021-03-25,22:12:03,06:30:00,16,1648,57
"Night Heavy Shift",12512,2021-03-25,22:12:04,06:37:05,16,1357,57
"Night Heavy Shift",12513,2021-03-25,22:14:42,06:30:00,16,1374,57
"Night Heavy Shift",12514,2021-03-25,22:15:19,06:38:41,16,1368,57
"Night Heavy Shift",12515,2021-03-25,22:15:47,06:30:56,16,1695,57
"Night Heavy Shift",12516,2021-03-25,22:15:52,06:34:36,16,1329,57
"Night Heavy Shift",12517,2021-03-25,22:15:57,06:35:40,16,1420,57
"Night Heavy Shift",12518,2021-03-25,22:16:06,06:36:36,16,1404,57
"Night Heavy Shift",12519,2021-03-25,22:16:22,06:31:58,16,1677,57
"Night Heavy Shift",12520,2021-03-25,22:17:18,06:34:26,16,1282,57
"Night Heavy Shift",12521,2021-03-25,22:17:22,06:39:54,16,1674,57
"Night Heavy Shift",12522,2021-03-25,22:17:41,06:33:19,16,1421,57
"Night Heavy Shift",12523,2021-03-25,22:17:54,06:40:40,16,1676,57
"Night Heavy Shift",12524,2021-03-25,22:17:55,06:34:47,16,1432,57
"Night Heavy Shift",12525,2021-03-25,22:18:08,06:32:13,16,1428,57
"Night Heavy Shift",12526,2021-03-25,22:18:22,06:30:00,16,1649,57
"Night Heavy Shift",12527,2021-03-25,22:18:27,06:39:38,16,1675,57
"Night Heavy Shift",12528,2021-03-25,22:18:40,06:36:07,16,1435,57
"Night Heavy Shift",12529,2021-03-25,22:18:54,06:35:36,16,1427,57
"Night Heavy Shift",12530,2021-03-25,22:20:41,06:31:24,16,1640,57
"Night Heavy Shift",12531,2021-03-25,22:21:10,06:37:11,16,1565,57
"Night Heavy Shift",12532,2021-03-25,22:21:35,06:30:51,16,1659,57
"Night Heavy Shift",12533,2021-03-25,22:21:44,06:31:10,16,1658,57
"Night Heavy Shift",12534,2021-03-25,22:21:53,06:30:58,16,1657,57
"Night Heavy Shift",12535,2021-03-25,22:22:11,06:37:15,16,1366,57
"Night Heavy Shift",12536,2021-03-25,22:22:17,06:31:35,16,1337,57
"Night Heavy Shift",12537,2021-03-25,22:22:52,06:37:12,16,1340,57
"Night Heavy Shift",12538,2021-03-25,22:22:53,06:34:19,16,1312,57
"Night Heavy Shift",12539,2021-03-25,22:23:00,06:30:00,16,1442,57
"Night Heavy Shift",12540,2021-03-25,22:23:01,06:38:50,16,1331,57
"Night Heavy Shift",12541,2021-03-25,22:23:16,06:34:53,16,1339,57
"Night Heavy Shift",12542,2021-03-25,22:23:24,06:35:16,16,1351,57
"Night Heavy Shift",12543,2021-03-25,22:23:29,06:34:40,16,1423,57
"Night Heavy Shift",12544,2021-03-25,22:23:29,06:36:41,16,1446,57
"Night Heavy Shift",12545,2021-03-25,22:23:35,06:33:21,16,1335,57
"Night Heavy Shift",12546,2021-03-25,22:23:37,06:38:36,16,1332,57
"Night Heavy Shift",12547,2021-03-25,22:23:43,06:34:19,16,1390,57
"Night Heavy Shift",12548,2021-03-25,22:23:47,06:34:03,16,1359,57
"Night Heavy Shift",12549,2021-03-25,22:24:01,06:30:00,16,1311,57
"Night Heavy Shift",12550,2021-03-25,22:24:08,06:35:22,16,1327,57
"Night Heavy Shift",12551,2021-03-25,22:24:14,06:33:56,16,1316,57
"Night Heavy Shift",12552,2021-03-25,22:24:30,06:31:21,16,1393,57
"Night Heavy Shift",12553,2021-03-25,22:24:35,06:31:05,16,1306,57
"Night Heavy Shift",12554,2021-03-25,22:24:38,06:31:16,16,1653,57
"Night Heavy Shift",12555,2021-03-25,22:24:42,06:35:58,16,1437,57
"Night Heavy Shift",12556,2021-03-25,22:24:43,06:36:12,16,1433,57
"Night Heavy Shift",12557,2021-03-25,22:24:48,06:37:21,16,1594,57
"Night Heavy Shift",12558,2021-03-25,22:24:48,05:55:22,17,1370,57
"Night Heavy Shift",12559,2021-03-25,22:25:02,06:38:25,16,1654,57
"Night Heavy Shift",12560,2021-03-25,22:25:03,06:30:59,16,1314,57
"Night Heavy Shift",12561,2021-03-25,22:25:15,06:37:26,16,1557,57
"Night Heavy Shift",12562,2021-03-25,22:25:23,06:34:46,16,1342,57
"Night Heavy Shift",12563,2021-03-25,22:25:52,06:38:07,16,1662,57
"Night Heavy Shift",12564,2021-03-25,22:26:13,06:36:15,16,1422,57
"Night Heavy Shift",12565,2021-03-25,22:26:18,06:34:15,16,1334,57
"Night Heavy Shift",12566,2021-03-25,22:26:25,06:34:29,16,1326,57
"Night Heavy Shift",12567,2021-03-25,22:26:25,06:31:29,16,1660,57
"Night Heavy Shift",12568,2021-03-25,22:26:27,06:30:00,16,1650,57
"Night Heavy Shift",12569,2021-03-25,22:26:37,06:34:08,16,1367,57
"Night Heavy Shift",12570,2021-03-25,22:26:45,06:38:47,16,1652,57
"Night Heavy Shift",12571,2021-03-25,22:27:05,06:35:49,16,1333,57
"Night Heavy Shift",12572,2021-03-25,22:27:13,06:33:40,16,1570,57
"Night Heavy Shift",12573,2021-03-25,22:27:22,06:38:16,16,1376,57
"Night Heavy Shift",12574,2021-03-25,22:32:43,06:35:31,16,278,57
"Night Heavy Shift",12575,2021-03-25,22:33:41,06:30:00,16,1692,57
"Night Heavy Shift",12576,2021-03-25,22:36:54,06:30:00,16,1378,57
"Night Heavy Shift",12577,2021-03-25,22:36:59,07:44:17,15,608,43
"Night Heavy Shift",12578,2021-03-25,22:37:46,06:30:00,16,1262,57
"Night Heavy Shift",12579,2021-03-25,22:37:58,06:30:00,16,1623,57
"Night Heavy Shift",12580,2021-03-25,22:40:54,06:30:00,16,1656,57
"Night Heavy Shift",12581,2021-03-25,23:16:12,06:04:04,17,468,47
"Day Heavy Shift",12582,2021-03-26,05:32:07,18:07:40,13,335,46
"Day Shift",12583,2021-03-26,05:33:16,13:58:58,8,497,47
"Day Heavy Shift",12584,2021-03-26,05:33:34,18:08:25,13,333,46
"Day Shift",12585,2021-03-26,05:37:08,14:15:02,9,342,46
"Day Heavy Shift",12586,2021-03-26,05:37:21,18:08:47,13,339,46
"Day Shift",12587,2021-03-26,05:42:58,14:15:23,9,577,46
"Day Shift",12588,2021-03-26,05:45:20,13:59:07,8,491,47
"Day Shift",12589,2021-03-26,05:45:37,14:00:02,9,519,47
"Day Heavy Shift",12590,2021-03-26,05:45:50,18:09:35,13,338,46
"Day Heavy Shift",12591,2021-03-26,05:45:53,18:07:03,13,475,47
"Day Heavy Shift",12592,2021-03-26,05:47:12,18:02:38,13,381,46
"Day Heavy Shift",12593,2021-03-26,05:48:36,18:08:52,13,345,46
"Day Heavy Shift",12594,2021-03-26,05:49:39,18:08:09,13,426,46
"Day Shift",12595,2021-03-26,05:49:48,13:59:01,8,512,47
"Day Heavy Shift",12596,2021-03-26,05:51:19,18:09:15,13,567,46
"Day Shift",12597,2021-03-26,05:52:10,14:15:37,9,585,46
"Day Heavy Shift",12598,2021-03-26,05:52:32,18:07:35,13,429,46
"Day Heavy Shift",12599,2021-03-26,05:55:02,18:08:14,13,422,46
"Day Heavy Shift",12600,2021-03-26,05:55:09,18:07:48,13,347,46
"Day Heavy Shift",12601,2021-03-26,05:56:23,18:07:53,13,350,46
"Day Shift",12602,2021-03-26,05:57:12,13:59:19,8,518,47
"Day Shift",12603,2021-03-26,05:57:45,14:16:48,9,386,46
"Day Shift",12604,2021-03-26,05:58:04,13:59:15,8,505,47
"Day Shift",12605,2021-03-26,05:58:06,14:40:57,9,385,46
"Day Heavy Shift",12606,2021-03-26,05:58:28,18:00:13,13,513,47
"Day Heavy Shift",12607,2021-03-26,05:58:43,18:00:33,13,504,47
"Day Heavy Shift",12608,2021-03-26,05:58:48,18:00:17,13,496,47
"Day Shift",12609,2021-03-26,05:59:22,14:01:01,9,538,47
"Day Shift",12610,2021-03-26,05:59:37,12:05:57,7,346,46
"Day Shift",12611,2021-03-26,05:59:46,13:59:50,8,500,47
"Day Heavy Shift",12612,2021-03-26,06:00:28,18:08:20,12,344,46
"Day Shift",12613,2021-03-26,06:01:55,14:00:32,8,478,47
"Day Heavy Shift",12614,2021-03-26,06:01:58,18:10:19,12,352,46
"Day Shift",12615,2021-03-26,06:02:24,14:14:56,8,341,46
"Day Heavy Shift",12616,2021-03-26,06:03:08,18:11:08,12,463,47
"Day Heavy Shift",12617,2021-03-26,06:03:48,18:09:41,12,391,46
"Day Heavy Shift",12618,2021-03-26,06:04:18,18:09:11,12,358,46
"Day Shift",12619,2021-03-26,06:04:26,14:15:10,8,390,46
"Day Heavy Shift",12620,2021-03-26,06:05:06,18:15:16,12,353,46
"Day Shift",12621,2021-03-26,06:05:25,14:34:28,8,1363,57
"Day Heavy Shift",12622,2021-03-26,06:05:47,18:07:15,12,349,46
"Day Heavy Shift",12623,2021-03-26,06:07:59,18:09:26,12,348,46
"Day Shift",12624,2021-03-26,06:08:17,14:14:46,8,343,46
"Day Heavy Shift",12625,2021-03-26,06:08:47,18:11:01,12,462,47
"Day Shift",12626,2021-03-26,06:08:48,14:15:18,8,584,46
"Day Heavy Shift",12627,2021-03-26,06:09:07,18:09:06,12,565,46
"Day Heavy Shift",12628,2021-03-26,06:10:06,18:08:03,12,566,46
"Day Shift",12629,2021-03-26,06:13:30,14:35:33,8,1369,57
"Day Shift",12630,2021-03-26,06:13:43,14:33:07,8,1454,57
"Day Shift",12631,2021-03-26,06:13:54,14:30:00,8,1260,57
"Day Shift",12632,2021-03-26,06:13:58,14:36:43,8,1352,57
"Day Shift",12633,2021-03-26,06:14:16,14:30:00,8,1256,57
"Day Shift",12634,2021-03-26,06:14:23,14:34:42,8,1398,57
"Day Shift",12635,2021-03-26,06:14:29,14:40:27,8,1278,57
"Day Heavy Shift",12636,2021-03-26,06:14:31,16:30:00,10,1434,57
"Day Shift",12637,2021-03-26,06:14:33,14:37:05,8,1310,57
"Day Shift",12638,2021-03-26,06:14:39,14:31:22,8,1403,57
"Day Shift",12639,2021-03-26,06:14:40,14:40:17,8,1407,57
